date,place,opponent_1,opponent_2,opponent_1_estimated_punch_power,opponent_2_estimated_punch_power,opponent_1_estimated_punch_resistance,opponent_2_estimated_punch_resistance,opponent_1_estimated_ability_to_take_punch,opponent_2_estimated_ability_to_take_punch,opponent_1_rounds_boxed,opponent_2_rounds_boxed,opponent_1_round_ko_percentage,opponent_2_round_ko_percentage,opponent_1_has_been_ko_percentage,opponent_2_has_been_ko_percentage,opponent_1_avg_weight,opponent_2_avg_weight,verdict,opponent_1_name_clean,opponent_2_name_clean,opponent_1_name,opponent_1_wins,opponent_1_looses,opponent_1_draws,opponent_1_ko_rate,opponent_1_age,opponent_1_height,opponent_1_reach,opponent_2_name,opponent_2_wins,opponent_2_looses,opponent_2_draws,opponent_2_ko_rate,opponent_2_age,opponent_2_height,opponent_2_reach,opponent_1_verdict,opponent_2_verdict,opponent_1_height_cm,opponent_2_height_cm,opponent_1_reach_cm,opponent_2_reach_cm,opponent_1_stance_Southpaw,opponent_1_stance_Unknown,opponent_2_stance_Southpaw,opponent_2_stance_Unknown,opponent_1_country_Cuba,opponent_1_country_Dominican Republic,opponent_1_country_France,opponent_1_country_Germany,opponent_1_country_Ghana,opponent_1_country_Kazakhstan,opponent_1_country_Mexico,opponent_1_country_New Zealand,opponent_1_country_Philippines,opponent_1_country_Russian Federation,opponent_1_country_Ukraine,opponent_1_country_United Kingdom,opponent_1_country_United States,opponent_1_country_Unknown,"opponent_1_country_Venezuela, Bolivarian Republic of",opponent_2_country_Canada,opponent_2_country_Colombia,opponent_2_country_Germany,opponent_2_country_Ireland,opponent_2_country_Japan,opponent_2_country_Kazakhstan,opponent_2_country_Mexico,opponent_2_country_New Zealand,opponent_2_country_Russian Federation,opponent_2_country_Sweden,opponent_2_country_Ukraine,opponent_2_country_United Kingdom,opponent_2_country_United States,opponent_2_country_Unknown
9 May 2015,Unknown,Saul Alvarez ,James Kirkland,0.8089887640449438,0.8089887640449438,0.6485260770975056,0.7215980024968789,0.9421112372304201,0.8764044943820224,0.670995670995671,0.2813299232736573,10.0,25.45,0.38880000000000003,0.07651515151515151,0.35251582497805295,0.31189720332577475,Alvarez won via KO in round 3,saul alvarez,james kirkland,Saul Alvarez,54.0,1.0,2.0,0.5671852899575673,0.14583333333333337,5.74 ft (1.75 m),70.47 inches (179 cm),,24.0,0.0,2.0,0.5472103004291845,0.08771929824561403,5.9 ft (1.75 m),115.5 inches (293 cm),WON,LOSS,0.24390243902439046,0.2790697674418605,0.16176470588235303,1.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
12 September 2015,Unknown,Gary Cornish ,Anthony Joshua,0.7078651685393258,0.7078651685393258,0.6439909297052154,0.7990012484394508,0.7945516458569808,0.8089887640449438,0.2012987012987013,0.3861892583120205,74.4,54.17,0.0,0.0,0.5209305549138289,0.3540438397581255,Joshua won via TKO in round 1,gary cornish,anthony joshua,,26.0,1.0,2.0,0.6633663366336635,0.25,5.9 ft (1.75 m),115.5 inches (293 cm),anthony joshua,24.0,1.0,0.0,0.944206008583691,0.15789473684210525,6.50 ft (1.98 m),82.01 inches (208.3 cm),LOSS,WON,0.24390243902439046,0.8139534883720931,1.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
7 November 2015,Unknown,Callum Smith ,Rocky Fielding,0.8651685393258427,0.8651685393258427,0.6757369614512472,0.6966292134831461,0.7150964812712827,0.8089887640449438,0.13852813852813853,0.22506393861892585,18.75,13.64,0.0,0.0,0.3906805895670656,0.25699168556311414,Smith won via TKO in round 1,callum smith,rocky fielding,callum smith,27.0,1.0,0.0,0.6336633663366339,0.14583333333333337,6.27 ft (1.91 m),Unknown,rocky fielding,28.0,2.0,0.0,0.5718884120171673,0.21052631578947362,Unknown,Unknown,WON,LOSS,0.6341463414634152,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
26 September 2015,Unknown,Andy Ruiz Jr ,Joell Godfrey,0.8202247191011236,0.8202247191011236,0.564625850340136,0.6429463171036205,0.8513053348467652,0.9550561797752809,0.17965367965367965,0.4552429667519182,20.48,77.0,0.5936,0.15782828282828282,0.5800720787321535,0.31736961451247164,Ruiz Jr won via UD in round 8,andy ruiz jr,joell godfrey,andy ruiz jr,33.0,2.0,0.0,0.5629420084865631,0.14583333333333337,6.17 ft (1.88 m),74.02 inches (188 cm),,23.0,4.0,0.0,0.7939914163090128,0.12280701754385964,5.9 ft (1.75 m),115.5 inches (293 cm),WON,LOSS,0.5609756097560981,0.2790697674418605,0.2279411764705883,1.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
28 November 2015,Unknown,Tyson Fury ,Wladimir Klitschko,0.8314606741573034,0.8314606741573034,0.7346938775510203,0.9038701622971287,0.8740068104426789,0.9550561797752809,0.29004329004329005,0.8849104859335039,13.43,15.32,0.34400000000000003,0.11313131313131314,0.5753592385528808,0.35487528344671204,Fury won via UD in round 12,tyson fury,wladimir klitschko,tyson fury,30.0,0.0,1.0,0.6011315417256011,0.1875,6.76 ft (2.06 m),85.04 inches (216 cm),wladimir klitschko,64.0,5.0,0.0,0.8240343347639485,0.40350877192982454,6.50 ft (1.98 m),81.10 inches (206 cm),WON,LOSS,1.0,0.8139534883720931,0.4338235294117647,0.3602941176470589,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
12 December 2015,Unknown,Dillian Whyte ,Anthony Joshua,0.8426966292134831,0.8426966292134831,0.6156462585034013,0.8027465667915107,0.8172531214528945,0.8202247191011236,0.09523809523809523,0.0639386189258312,29.55,56.0,0.0,0.0,0.5217391304347826,0.3564021164021164,Joshua won via TKO in round 7,dillian whyte,anthony joshua,dillian whyte,27.0,2.0,0.0,0.49504950495049516,0.1875,Unknown,Unknown,anthony joshua,24.0,1.0,0.0,0.944206008583691,0.15789473684210525,6.50 ft (1.98 m),82.01 inches (208.3 cm),LOSS,WON,,0.8139534883720931,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
20 August 2016,Unknown,Shakur Stevenson ,Robeisy Ramirez Carrazana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Result,shakur stevenson,robeisy ramirez carrazana,shakur stevenson,14.0,0.0,0.0,0.2927864214992928,0.0,5.68 ft (1.73 m),68.11 inches (173 cm),,20.0,2.0,2.0,0.6437768240343348,0.2631578947368421,5.9 ft (1.75 m),115.5 inches (293 cm),DRAW,DRAW,0.19512195121951237,0.2790697674418605,0.11764705882352944,1.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7 May 2016,Unknown,Amir Khan ,Saul Alvarez,0.7865168539325842,0.7865168539325842,0.7448979591836735,0.7278401997503121,0.8853575482406357,0.9438202247191011,0.4393939393939394,0.8312020460358057,9.36,9.85,0.09408,0.398989898989899,0.3187404703599316,0.2307785336356765,Alvarez won via KO in round 6,amir khan,saul alvarez,amir khan,34.0,5.0,0.0,0.43422913719943423,0.20833333333333337,5.71 ft (1.74 m),70.87 inches (180 cm),Saul Alvarez,54.0,1.0,2.0,0.6781115879828327,0.15789473684210525,5.74 ft (1.75 m),70.47 inches (179 cm),LOSS,WON,0.21951219512195141,0.2790697674418605,0.1691176470588236,0.16176470588235303,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
23 April 2016,Unknown,Dominic Wade ,Gennady Golovkin,0.7865168539325842,0.7865168539325842,0.6190476190476191,0.8202247191011237,0.7604994324631102,0.9213483146067416,0.12987012987012986,0.3861892583120205,20.0,20.53,0.0,0.0,0.3753638589844291,0.24136054421768707,Golovkin won via KO in round 2,dominic wade,gennady golovkin,,27.0,4.0,1.0,0.6633663366336635,0.1875,5.9 ft (1.75 m),115.5 inches (293 cm),gennady golovkin,41.0,1.0,1.0,0.898068669527897,0.2982456140350877,5.87 ft (1.79 m),70.08 inches (178 cm),LOSS,WON,0.24390243902439046,0.37209302325581417,1.0,0.15441176470588247,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
25 June 2016,Unknown,Anthony Joshua ,Dominic Breazeale,0.9775280898876404,0.9775280898876404,0.7414965986394558,0.6741573033707866,0.8853575482406357,0.8764044943820224,0.0735930735930736,0.14578005115089515,47.06,26.32,0.0,0.0,0.5476135471052995,0.3595313681027967,Joshua won via TKO in round 7,anthony joshua,dominic breazeale,anthony joshua,24.0,1.0,0.0,0.9179632248939182,0.14583333333333337,6.50 ft (1.98 m),82.01 inches (208.3 cm),dominic breazeale,20.0,2.0,0.0,0.8776824034334764,0.22807017543859648,6.53 ft (1.99 m),81.10 inches (206 cm),WON,LOSS,0.8048780487804876,0.8372093023255816,,0.3602941176470589,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
21 August 2016,Unknown,Robeisy Ramirez Carrazana ,Tony Yoka,0.0,0.0,0.5668934240362812,0.801498127340824,0.5675368898978435,0.9932584269662922,0.006493506493506494,0.3069053708439898,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Result,robeisy ramirez carrazana,tony yoka,,28.0,4.0,1.0,0.2956152758132957,0.27083333333333337,5.9 ft (1.75 m),115.5 inches (293 cm),tony yoka,0.0,0.0,0.0,0.0,0.12280701754385964,Unknown,Unknown,DRAW,DRAW,0.24390243902439046,,1.0,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9 April 2016,Unknown,Charles Martin ,Anthony Joshua,0.898876404494382,0.898876404494382,0.5306122448979591,0.8064918851435705,0.8399545970488083,0.8426966292134831,0.16017316017316016,0.08184143222506395,28.38,46.88,0.0,0.0,0.554220764219378,0.35753590325018897,Joshua won via KO in round 2,charles martin,anthony joshua,charles martin,28.0,2.0,1.0,0.7340876944837342,0.22916666666666674,Unknown,Unknown,anthony joshua,24.0,1.0,0.0,0.944206008583691,0.15789473684210525,6.50 ft (1.98 m),82.01 inches (208.3 cm),LOSS,WON,,0.8139534883720931,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
27 August 2016,Unknown,Robert Guerrero ,David Emanuel Peralta,0.7078651685393258,0.7078651685393258,0.7743764172335601,0.6666666666666667,0.9421112372304201,0.7303370786516854,0.5844155844155844,0.2966751918158568,6.67,12.07,0.18880000000000002,0.09015151515151515,0.30180658873538785,0.21356009070294787,Peralta won via SD in round 12,robert guerrero,david emanuel peralta,robert guerrero,36.0,6.0,1.0,0.30127298444130135,0.29166666666666674,5.68 ft (1.73 m),70.08 inches (178 cm),,15.0,1.0,0.0,0.7510729613733905,0.03508771929824561,5.9 ft (1.75 m),115.5 inches (293 cm),LOSS,WON,0.19512195121951237,0.2790697674418605,0.15441176470588247,1.0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
10 September 2016,Unknown,Kell Brook ,Gennady Golovkin,0.8426966292134831,0.8426966292134831,0.7244897959183674,0.8214731585518102,0.8967082860385927,0.9325842696629213,0.3874458874458874,0.391304347826087,13.97,20.92,0.0,0.0,0.344545580557224,0.24136054421768707,Golovkin won via TKO in round 5,kell brook,gennady golovkin,kell brook,39.0,3.0,0.0,0.5827439886845828,0.22916666666666674,5.74 ft (1.75 m),68.90 inches (175 cm),gennady golovkin,41.0,1.0,1.0,0.898068669527897,0.2982456140350877,5.87 ft (1.79 m),70.08 inches (178 cm),LOSS,WON,0.24390243902439046,0.37209302325581417,0.13235294117647078,0.15441176470588247,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1 October 2016,Unknown,Alexander Dimitrenko ,Joseph Parker,0.7640449438202247,0.7640449438202247,0.7165532879818595,0.7578027465667916,0.8853575482406357,0.9213483146067416,0.474025974025974,0.21483375959079284,10.96,20.24,0.04,0.23484848484848486,0.5505475211384743,0.37145880574452006,Parker won via KO in round 3,alexander dimitrenko,joseph parker,,17.0,0.0,2.0,0.7906647807637908,0.0625,5.9 ft (1.75 m),115.5 inches (293 cm),joseph parker,27.0,2.0,0.0,0.776824034334764,0.12280701754385964,6.33 ft (1.93 m),75.98 inches (193 cm),LOSS,WON,0.24390243902439046,0.6976744186046511,1.0,0.26470588235294135,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
24 September 2016,Unknown,Jorge Linares ,Anthony Crolla,0.797752808988764,0.797752808988764,0.6938775510204082,0.7240948813982523,0.862656072644722,0.8539325842696629,0.5281385281385281,0.5805626598465473,11.07,5.73,0.11168000000000002,0.06641414141414141,0.2974864852377212,0.20411186696900985,Linares won via UD in round 12,jorge linares,anthony crolla,jorge linares,46.0,5.0,0.0,0.47807637906647815,0.25,5.71 ft (1.74 m),69.29 inches (176 cm),anthony crolla,35.0,7.0,3.0,0.31008583690987124,0.21052631578947362,5.71 ft (1.74 m),66.93 inches (170 cm),WON,LOSS,0.21951219512195141,0.2558139534883721,0.13970588235294135,0.09558823529411775,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
15 October 2016,Unknown,Bj Flores ,Tony Bellew,0.7528089887640449,0.7528089887640449,0.673469387755102,0.8164794007490638,0.9307604994324632,0.9325842696629213,0.3852813852813853,0.5038363171355499,11.24,8.63,0.15680000000000002,0.08409090909090909,0.4760661645797717,0.27662887377173095,Bellew won via TKO in round 3,bj flores,tony bellew,bj flores,32.0,4.0,1.0,0.4384724186704385,0.375,6.17 ft (1.88 m),79.92 inches (203 cm),tony bellew,30.0,3.0,1.0,0.630901287553648,0.28070175438596484,6.27 ft (1.91 m),74.02 inches (188 cm),LOSS,WON,0.5609756097560981,0.6511627906976742,0.3382352941176472,0.2279411764705883,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
17 September 2016,Unknown,Saul Alvarez ,Liam Smith,0.8089887640449438,0.8089887640449438,0.6643990929705216,0.6903870162297129,0.9534619750283769,0.7640449438202247,0.7164502164502164,0.3222506393861893,9.97,10.32,0.0,0.0,0.3527930508709513,0.23372637944066518,Alvarez won via KO in round 9,saul alvarez,liam smith,Saul Alvarez,54.0,1.0,2.0,0.5671852899575673,0.14583333333333337,5.74 ft (1.75 m),70.47 inches (179 cm),liam smith,29.0,2.0,1.0,0.5364806866952789,0.19298245614035087,5.77 ft (1.76 m),Unknown,WON,LOSS,0.24390243902439046,0.30232558139534893,0.16176470588235303,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
19 November 2016,Unknown,Sergey Kovalev ,Andre Ward,0.9101123595505618,0.9101123595505618,0.655328798185941,0.7865168539325843,0.8740068104426789,0.9101123595505618,0.24675324675324675,0.5575447570332481,22.81,6.88,0.0,0.0,0.4042877604768285,0.2515646258503401,Ward won via UD in round 12,sergey kovalev,andre ward,sergey kovalev,34.0,4.0,1.0,0.6987270155586989,0.29166666666666674,6.00 ft (1.83 m),72.44 inches (184 cm),andre ward,32.0,0.0,0.0,0.5364806866952789,0.2631578947368421,6.00 ft (1.83 m),70.87 inches (180 cm),LOSS,WON,0.43902439024390283,0.46511627906976694,0.19852941176470607,0.1691176470588236,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
10 December 2016,Unknown,Eric Molina ,Anthony Joshua,0.7640449438202247,0.7640449438202247,0.6439909297052154,0.8264669163545569,0.8853575482406357,0.898876404494382,0.25757575757575757,0.10485933503836319,15.97,41.46,0.17136,0.26262626262626265,0.5269371159266275,0.3583371126228269,Joshua won via TKO in round 3,eric molina,anthony joshua,eric molina,27.0,6.0,0.0,0.48797736916548806,0.3125,6.33 ft (1.93 m),77.95 inches (198 cm),anthony joshua,24.0,1.0,0.0,0.944206008583691,0.15789473684210525,6.50 ft (1.98 m),82.01 inches (208.3 cm),LOSS,WON,0.6829268292682924,0.8139534883720931,0.30147058823529416,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
10 December 2016,Unknown,Andy Ruiz Jr ,Joseph Parker,0.8089887640449438,0.8089887640449438,0.6156462585034013,0.7677902621722847,0.8853575482406357,0.9213483146067416,0.2510822510822511,0.2225063938618926,16.38,20.69,0.0,0.0,0.5738575982996812,0.3720483749055178,Parker won via MD in round 12,andy ruiz jr,joseph parker,andy ruiz jr,33.0,2.0,0.0,0.5629420084865631,0.14583333333333337,6.17 ft (1.88 m),74.02 inches (188 cm),joseph parker,27.0,2.0,0.0,0.776824034334764,0.12280701754385964,6.33 ft (1.93 m),75.98 inches (193 cm),LOSS,WON,0.5609756097560981,0.6976744186046511,0.2279411764705883,0.26470588235294135,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1 October 2016,Unknown,Juergen Braehmer ,Nathan Cleverly,0.8314606741573034,0.8314606741573034,0.7437641723356009,0.7478152309612984,0.8853575482406357,0.8651685393258427,0.6082251082251082,0.5242966751918159,12.1,7.32,0.3408,0.07904040404040404,0.39446934343667694,0.2627210884353741,Cleverly won via RTD in round 6,juergen braehmer,nathan cleverly,juergen braehmer,50.0,3.0,0.0,0.6336633663366339,0.375,5.94 ft (1.81 m),71.26 inches (181 cm),,24.0,4.0,2.0,0.4721030042918455,0.19298245614035087,5.9 ft (1.75 m),115.5 inches (293 cm),LOSS,WON,0.39024390243902474,0.2790697674418605,0.17647058823529416,1.0,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
25 February 2017,Unknown,Deontay Wilder ,Gerald Washington,1.0,1.0,0.6904761904761905,0.7203495630461924,0.9080590238365495,0.8314606741573034,0.23160173160173161,0.19948849104859337,33.64,15.38,0.0,0.0,0.560897287806681,0.3741950113378685,Wilder won via TKO in round 5,deontay wilder,gerald washington,deontay wilder,42.0,1.0,1.0,0.9915134370579917,0.22916666666666674,6.56 ft (2.00 m),83.07 inches (211 cm),gerald washington,20.0,4.0,1.0,0.5579399141630901,0.2982456140350877,6.50 ft (1.98 m),81.89 inches (208 cm),WON,LOSS,0.8536585365853657,0.8139534883720931,0.3970588235294119,0.375,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
8 April 2017,Unknown,Daniel Dubois ,Marcus Kelly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dubois won via TKO in round 1,daniel dubois,marcus kelly,daniel dubois,15.0,1.0,0.0,0.910891089108911,0.0,6.36 ft (1.94 m),Unknown,,13.0,4.0,0.0,0.5686695278969957,0.07017543859649122,5.9 ft (1.75 m),115.5 inches (293 cm),WON,LOSS,0.7073170731707314,0.2790697674418605,,1.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
22 April 2017,Unknown,Daniel Dubois ,Blaise Mendouo,0.5955056179775281,0.5955056179775281,1.0,0.7253433208489389,0.5675368898978435,0.6842696629213483,0.0021645021645021645,0.24296675191815859,100.0,86.1,0.0,0.0,0.5648477567804833,0.09145880574452003,Dubois won via TKO in round 2,daniel dubois,blaise mendouo,daniel dubois,15.0,1.0,0.0,0.910891089108911,0.0,6.36 ft (1.94 m),Unknown,,30.0,4.0,0.0,0.8369098712446352,0.22807017543859648,5.9 ft (1.75 m),115.5 inches (293 cm),WON,LOSS,0.7073170731707314,0.2790697674418605,,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
22 April 2017,Unknown,Tyrone Nurse ,Joe Hughes,0.5617977528089888,0.5617977528089888,0.6099773242630385,0.6042446941323346,0.7604994324631102,0.5955056179775281,0.48917748917748916,0.2966751918158568,3.1,5.17,0.0,0.0,0.3285357852423416,0.21464852607709753,Draw - 12 round SD decision,tyrone nurse,joe hughes,,27.0,0.0,0.0,0.4087694483734088,0.0,5.9 ft (1.75 m),115.5 inches (293 cm),,27.0,2.0,0.0,0.4291845493562232,0.15789473684210525,5.9 ft (1.75 m),115.5 inches (293 cm),DRAW,DRAW,0.24390243902439046,0.2790697674418605,1.0,1.0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
20 May 2017,Unknown,David Howe ,Daniel Dubois,0.6292134831460674,0.6292134831460674,0.5430839002267573,0.7665418227215981,0.47673098751418846,0.5955056179775281,0.09523809523809523,0.4501278772378517,57.3,75.0,0.5,1.0,0.5200526729196506,0.3526077097505669,Dubois won via KO in round 1,david howe,daniel dubois,,34.0,3.0,0.0,0.6492220650636493,0.27083333333333337,5.9 ft (1.75 m),115.5 inches (293 cm),daniel dubois,15.0,1.0,0.0,0.9388412017167382,0.03508771929824561,6.36 ft (1.94 m),Unknown,LOSS,WON,0.24390243902439046,0.7209302325581395,1.0,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
29 April 2017,Unknown,Wladimir Klitschko ,Anthony Joshua,0.8651685393258427,0.8651685393258427,0.8219954648526077,0.8352059925093634,0.9648127128263339,0.9101123595505618,0.7748917748917749,0.3171355498721228,14.8,40.91,0.07056,0.3282828282828283,0.5427389918218362,0.35836734693877553,Joshua won via TKO in round 11,wladimir klitschko,anthony joshua,wladimir klitschko,64.0,5.0,0.0,0.7595473833097597,0.4375,6.50 ft (1.98 m),81.10 inches (206 cm),anthony joshua,24.0,1.0,0.0,0.944206008583691,0.15789473684210525,6.50 ft (1.98 m),82.01 inches (208.3 cm),LOSS,WON,0.8048780487804876,0.8139534883720931,0.3602941176470589,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
16 September 2017,Unknown,Aj Carter ,Daniel Dubois,0.7640449438202247,0.7640449438202247,0.4501133786848073,0.3470661672908864,0.5107832009080591,0.6741573033707865,0.03896103896103896,0.01790281329923274,22.22,71.43,0.22863999999999998,1.0,0.5008316776786951,0.34826908541194257,Dubois won via TKO in round 1,aj carter,daniel dubois,,22.0,3.0,0.0,0.4794908062234796,0.10416666666666674,5.9 ft (1.75 m),115.5 inches (293 cm),daniel dubois,15.0,1.0,0.0,0.9388412017167382,0.03508771929824561,6.36 ft (1.94 m),Unknown,LOSS,WON,0.24390243902439046,0.7209302325581395,1.0,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
8 July 2017,Unknown,Mauricio Barragan ,Daniel Dubois,0.7191011235955056,0.7191011235955056,0.5113378684807256,0.27215980024968794,0.6242905788876277,0.6292134831460674,0.11038961038961038,0.4884910485933504,55.3,80.0,0.1,0.8484848484848485,0.41454511851406917,0.36406651549508695,Dubois won via KO in round 2,mauricio barragan,daniel dubois,,22.0,1.0,0.0,0.5502121640735503,0.22916666666666674,5.9 ft (1.75 m),115.5 inches (293 cm),daniel dubois,15.0,1.0,0.0,0.9388412017167382,0.03508771929824561,6.36 ft (1.94 m),Unknown,LOSS,WON,0.24390243902439046,0.7209302325581395,1.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
26 August 2017,Unknown,Floyd Mayweather Jr ,Conor Mcgregor,0.7528089887640449,0.7528089887640449,0.782312925170068,1.0,0.9761634506242907,0.9505617977528089,0.8376623376623377,0.2480818414322251,6.72,73.5,0.0,0.0,0.31594510927320607,0.1384731670445956,Mayweather Jr won via TKO in round 10,floyd mayweather jr,conor mcgregor,floyd mayweather jr,50.0,0.0,0.0,0.4214992927864215,0.41666666666666674,5.68 ft (1.73 m),72.05 inches (183 cm),,21.0,3.0,0.0,0.5579399141630901,0.19298245614035087,5.9 ft (1.75 m),115.5 inches (293 cm),WON,LOSS,0.19512195121951237,0.2790697674418605,0.19117647058823528,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
28 October 2017,Unknown,Carlos Takam ,Anthony Joshua,0.797752808988764,0.797752808988764,0.6643990929705216,0.8476903870162299,0.8967082860385927,0.9213483146067416,0.39826839826839827,0.14066496163682865,14.67,34.55,0.04096,0.27020202020202017,0.546851175899829,0.3586696900982615,Joshua won via TKO in round 10,carlos takam,anthony joshua,carlos takam,38.0,5.0,1.0,0.572842998585573,0.33333333333333337,6.20 ft (1.89 m),Unknown,anthony joshua,24.0,1.0,0.0,0.944206008583691,0.15789473684210525,6.50 ft (1.98 m),82.01 inches (208.3 cm),LOSS,WON,0.5853658536585371,0.8139534883720931,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
23 September 2017,Unknown,Jorge Linares ,Luke Campbell,0.7865168539325842,0.7865168539325842,0.7018140589569161,0.7315855181023722,0.862656072644722,0.7752808988764045,0.5800865800865801,0.24552429667519182,10.07,14.58,0.10672,0.5631313131313131,0.2974864852377212,0.20455026455026457,Linares won via SD in round 12,jorge linares,luke campbell,jorge linares,46.0,5.0,0.0,0.47807637906647815,0.25,5.71 ft (1.74 m),69.29 inches (176 cm),luke campbell,20.0,3.0,0.0,0.7156652360515022,0.19298245614035087,5.74 ft (1.75 m),70.87 inches (180 cm),WON,LOSS,0.21951219512195141,0.2790697674418605,0.13970588235294135,0.1691176470588236,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
16 September 2017,Unknown,Saul Alvarez ,Gennady Golovkin,0.8089887640449438,0.8089887640449438,0.671201814058957,0.8302122347066168,0.9534619750283769,0.9438202247191011,0.7619047619047619,0.4347826086956522,9.66,19.41,0.0,0.0,0.35339370697223116,0.2413454270597128,Draw - 12 round SD decision,saul alvarez,gennady golovkin,Saul Alvarez,54.0,1.0,2.0,0.5671852899575673,0.14583333333333337,5.74 ft (1.75 m),70.47 inches (179 cm),gennady golovkin,41.0,1.0,1.0,0.898068669527897,0.2982456140350877,5.87 ft (1.79 m),70.08 inches (178 cm),DRAW,DRAW,0.24390243902439046,0.37209302325581417,0.16176470588235303,0.15441176470588247,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
